V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
17268,"130 HAZEL ST, New Haven, CT, ",Match,Exact,"130 Hazel St, NEW HAVEN, CT, 06511","-72.93162,41.32881",3699737,L,9,9,141500,5004
17269,"126 HAZEL ST, New Haven, CT, ",Match,Exact,"126 Hazel St, NEW HAVEN, CT, 06511","-72.931496,41.328785",3699737,L,9,9,141500,5004
17270,"122 HAZEL ST, New Haven, CT, ",Match,Exact,"122 Hazel St, NEW HAVEN, CT, 06511","-72.93137,41.328762",3699737,L,9,9,141500,5004
17271,"118 HAZEL ST, New Haven, CT, ",Match,Exact,"118 Hazel St, NEW HAVEN, CT, 06511","-72.93126,41.328735",3699737,L,9,9,141500,5004
17272,"114 HAZEL ST, New Haven, CT, ",Match,Exact,"114 Hazel St, NEW HAVEN, CT, 06511","-72.93114,41.328712",3699737,L,9,9,141500,5004
17273,"110 HAZEL ST, New Haven, CT, ",Match,Exact,"110 Hazel St, NEW HAVEN, CT, 06511","-72.931015,41.328686",3699737,L,9,9,141500,5004
17274,"106 HAZEL ST, New Haven, CT, ",Match,Exact,"106 Hazel St, NEW HAVEN, CT, 06511","-72.93089,41.328663",3699737,L,9,9,141500,5004
17275,"102 HAZEL ST, New Haven, CT, ",Match,Exact,"102 Hazel St, NEW HAVEN, CT, 06511","-72.93077,41.328636",3699737,L,9,9,141500,5004
17276,"98 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17277,"94 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17278,"88 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17279,"84 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17280,"80 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17281,"76 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17282,"72 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17283,"68 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17284,"64 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17285,"60 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17286,"56 HAZEL ST, New Haven, CT, ",Tie,,,,,,,,,
17287,"156 NEWHALL ST, New Haven, CT, ",Match,Exact,"156 Newhall St, NEW HAVEN, CT, 06511","-72.92889,41.32812",3699764,L,9,9,141500,5004
17288,"152 NEWHALL ST, New Haven, CT, ",Match,Exact,"152 Newhall St, NEW HAVEN, CT, 06511","-72.928925,41.328007",3699764,L,9,9,141500,5004
