"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"8521","309 BLATCHLEY AV, New Haven, CT, ","Match","Exact","309 Blatchley Ave, NEW HAVEN, CT, 06513","-72.89964,41.31072",3703662,"R",9,9,142400,3002
"8522","313 BLATCHLEY AV, New Haven, CT, ","Match","Exact","313 Blatchley Ave, NEW HAVEN, CT, 06513","-72.899666,41.31082",3703662,"R",9,9,142400,3002
"8523","319 BLATCHLEY AV, New Haven, CT, ","Match","Exact","319 Blatchley Ave, NEW HAVEN, CT, 06513","-72.89971,41.310974",3703662,"R",9,9,142400,3002
"8524","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8525","323 BLATCHLEY AV, New Haven, CT, ","Match","Exact","323 Blatchley Ave, NEW HAVEN, CT, 06513","-72.899734,41.31108",3703662,"R",9,9,142400,3002
"8526","333 BLATCHLEY AV, New Haven, CT, ","Match","Exact","333 Blatchley Ave, NEW HAVEN, CT, 06513","-72.8998,41.311337",3703662,"R",9,9,142400,3002
"8527","194 PINE ST, New Haven, CT, ","Match","Exact","194 Pine St, NEW HAVEN, CT, 06513","-72.89881,41.311787",3703688,"L",9,9,142400,3001
"8528","186 PINE ST, New Haven, CT, ","Match","Exact","186 Pine St, NEW HAVEN, CT, 06513","-72.89847,41.311836",3703688,"L",9,9,142400,3001
"8529","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8530","182 PINE ST, New Haven, CT, ","Match","Exact","182 Pine St, NEW HAVEN, CT, 06513","-72.8983,41.311863",3703688,"L",9,9,142400,3001
"8531","178 PINE ST, New Haven, CT, ","Match","Exact","178 Pine St, NEW HAVEN, CT, 06513","-72.89813,41.311886",3703688,"L",9,9,142400,3001
"8532","362 POPLAR ST, New Haven, CT, ","Match","Exact","362 Poplar St, NEW HAVEN, CT, 06513","-72.89776,41.311584",3703689,"L",9,9,142400,3001
"8533","358 POPLAR ST, New Haven, CT, ","Match","Exact","358 Poplar St, NEW HAVEN, CT, 06513","-72.89773,41.311485",3703689,"L",9,9,142400,3001
"8534","354 POPLAR ST, New Haven, CT, ","Match","Exact","354 Poplar St, NEW HAVEN, CT, 06513","-72.897705,41.311386",3703689,"L",9,9,142400,3001
"8535","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8536","346 POPLAR ST, New Haven, CT, ","Match","Exact","346 Poplar St, NEW HAVEN, CT, 06513","-72.89766,41.311188",3703689,"L",9,9,142400,3001
"8537","342 POPLAR ST, New Haven, CT, ","Match","Exact","342 Poplar St, NEW HAVEN, CT, 06513","-72.89763,41.31109",3703689,"L",9,9,142400,3001
"8538","338 POPLAR ST, New Haven, CT, ","Match","Exact","338 Poplar St, NEW HAVEN, CT, 06513","-72.897606,41.31099",3703689,"L",9,9,142400,3001
"8539","33 CLAY ST, New Haven, CT, ","Match","Exact","33 Clay St, NEW HAVEN, CT, 06513","-72.89777,41.31066",3703690,"R",9,9,142400,3001
"8540","37 CLAY ST, New Haven, CT, ","Match","Exact","37 Clay St, NEW HAVEN, CT, 06513","-72.89792,41.310642",3703690,"R",9,9,142400,3001
"8541","41 CLAY ST, New Haven, CT, ","Match","Exact","41 Clay St, NEW HAVEN, CT, 06513","-72.89806,41.310623",3703690,"R",9,9,142400,3001
"8542","45 CLAY ST, New Haven, CT, ","Match","Exact","45 Clay St, NEW HAVEN, CT, 06513","-72.8982,41.3106",3703690,"R",9,9,142400,3001
"8543","49 CLAY ST, New Haven, CT, ","Match","Exact","49 Clay St, NEW HAVEN, CT, 06513","-72.898346,41.31058",3703690,"R",9,9,142400,3001
"8544","75 FILLMORE ST, New Haven, CT, ","Match","Exact","75 Fillmore St, NEW HAVEN, CT, 06513","-72.898575,41.31077",3703666,"R",9,9,142400,3001
"8545","79 FILLMORE ST, New Haven, CT, ","Match","Exact","79 Fillmore St, NEW HAVEN, CT, 06513","-72.898605,41.310875",3703666,"R",9,9,142400,3001
"8546","87 FILLMORE ST, New Haven, CT, ","Match","Exact","87 Fillmore St, NEW HAVEN, CT, 06513","-72.89866,41.311092",3703666,"R",9,9,142400,3001
"8547","93 FILLMORE ST, New Haven, CT, ","Match","Exact","93 Fillmore St, NEW HAVEN, CT, 06513","-72.898705,41.311253",3703666,"R",9,9,142400,3001
"8548","97 FILLMORE ST, New Haven, CT, ","Match","Exact","97 Fillmore St, NEW HAVEN, CT, 06513","-72.898735,41.31136",3703666,"R",9,9,142400,3001
"8549","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8550","369 POPLAR ST, New Haven, CT, ","Match","Exact","369 Poplar St, NEW HAVEN, CT, 06513","-72.89778,41.31183",3703689,"R",9,9,142400,3000
"8551","162 PINE ST, New Haven, CT, ","Match","Exact","162 Pine St, NEW HAVEN, CT, 06513","-72.89723,41.31201",3703651,"L",9,9,142400,3000
"8552","160 PINE ST, New Haven, CT, ","Match","Exact","160 Pine St, NEW HAVEN, CT, 06513","-72.8971,41.312027",3703651,"L",9,9,142400,3000
"8553","158 PINE ST, New Haven, CT, ","Match","Exact","158 Pine St, NEW HAVEN, CT, 06513","-72.89697,41.312046",3703651,"L",9,9,142400,3000
"8554","448 FERRY ST, New Haven, CT, ","Match","Exact","448 Ferry St, NEW HAVEN, CT, 06513","-72.89622,41.311947",3703652,"L",9,9,142400,3000
"8555","442 FERRY ST, New Haven, CT, ","Match","Exact","442 Ferry St, NEW HAVEN, CT, 06513","-72.89618,41.3118",3703652,"L",9,9,142400,3000
"8556","438 FERRY ST, New Haven, CT, ","Match","Exact","438 Ferry St, NEW HAVEN, CT, 06513","-72.89615,41.311703",3703652,"L",9,9,142400,3000
"8557","432 FERRY ST, New Haven, CT, ","Match","Exact","432 Ferry St, NEW HAVEN, CT, 06513","-72.89611,41.311558",3703652,"L",9,9,142400,3000
"8558","428 FERRY ST, New Haven, CT, ","Match","Exact","428 Ferry St, NEW HAVEN, CT, 06513","-72.89609,41.31146",3703652,"L",9,9,142400,3000
"8559","424 FERRY ST, New Haven, CT, ","Match","Exact","424 Ferry St, NEW HAVEN, CT, 06513","-72.896065,41.311363",3703652,"L",9,9,142400,3000
"8560","420 FERRY ST, New Haven, CT, ","Match","Exact","420 Ferry St, NEW HAVEN, CT, 06513","-72.89604,41.311264",3703652,"L",9,9,142400,3000
"8561","418 FERRY ST, New Haven, CT, ","Match","Exact","418 Ferry St, NEW HAVEN, CT, 06513","-72.89603,41.311214",3703652,"L",9,9,142400,3000
"8562","414 FERRY ST, New Haven, CT, ","Match","Exact","414 Ferry St, NEW HAVEN, CT, 06513","-72.896,41.31112",3703652,"L",9,9,142400,3000
"8563","410 FERRY ST, New Haven, CT, ","Match","Exact","410 Ferry St, NEW HAVEN, CT, 06513","-72.89597,41.31102",3703652,"L",9,9,142400,3000
"8564","11 CLAY ST, New Haven, CT, ","Match","Exact","11 Clay St, NEW HAVEN, CT, 06513","-72.89661,41.31083",3703694,"R",9,9,142400,3000
"8565","13 CLAY ST, New Haven, CT, ","Match","Exact","13 Clay St, NEW HAVEN, CT, 06513","-72.89672,41.31081",3703694,"R",9,9,142400,3000
"8566","17 CLAY ST, New Haven, CT, ","Match","Exact","17 Clay St, NEW HAVEN, CT, 06513","-72.89696,41.310776",3703694,"R",9,9,142400,3000
"8567","331 POPLAR ST, New Haven, CT, ","Match","Exact","331 Poplar St, NEW HAVEN, CT, 06513","-72.89752,41.310802",3703689,"R",9,9,142400,3000
"8568","333 POPLAR ST, New Haven, CT, ","Match","Exact","333 Poplar St, NEW HAVEN, CT, 06513","-72.89754,41.310856",3703689,"R",9,9,142400,3000
"8569","337 POPLAR ST, New Haven, CT, ","Match","Exact","337 Poplar St, NEW HAVEN, CT, 06513","-72.89756,41.310963",3703689,"R",9,9,142400,3000
"8570","339 POPLAR ST, New Haven, CT, ","Match","Exact","339 Poplar St, NEW HAVEN, CT, 06513","-72.897575,41.31102",3703689,"R",9,9,142400,3000
"8571","343 POPLAR ST, New Haven, CT, ","Match","Exact","343 Poplar St, NEW HAVEN, CT, 06513","-72.897606,41.311127",3703689,"R",9,9,142400,3000
"8572","347 POPLAR ST, New Haven, CT, ","Match","Exact","347 Poplar St, NEW HAVEN, CT, 06513","-72.89763,41.311234",3703689,"R",9,9,142400,3000
"8573","349 POPLAR ST, New Haven, CT, ","Match","Exact","349 Poplar St, NEW HAVEN, CT, 06513","-72.897644,41.31129",3703689,"R",9,9,142400,3000
"8574","353 POPLAR ST, New Haven, CT, ","Match","Exact","353 Poplar St, NEW HAVEN, CT, 06513","-72.897675,41.311398",3703689,"R",9,9,142400,3000
"8575","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8576","357 POPLAR ST, New Haven, CT, ","Match","Exact","357 Poplar St, NEW HAVEN, CT, 06513","-72.8977,41.311504",3703689,"R",9,9,142400,3000
"8577","363 POPLAR ST, New Haven, CT, ","Match","Exact","363 Poplar St, NEW HAVEN, CT, 06513","-72.89774,41.31167",3703689,"R",9,9,142400,3000
"8578","365 POPLAR ST, New Haven, CT, ","Match","Exact","365 Poplar St, NEW HAVEN, CT, 06513","-72.89775,41.31172",3703689,"R",9,9,142400,3000
"8579","159 MONROE ST, New Haven, CT, ","Match","Exact","159 Monroe St, NEW HAVEN, CT, 06513","-72.90165,41.31428",3703615,"R",9,9,142400,4000
"8580","512 LOMBARD ST, New Haven, CT, ","Match","Exact","512 Lombard St, NEW HAVEN, CT, 06513","-72.90133,41.314484",3703616,"L",9,9,142400,4000
"8581","508 LOMBARD ST, New Haven, CT, ","Match","Exact","508 Lombard St, NEW HAVEN, CT, 06513","-72.90123,41.3145",3703616,"L",9,9,142400,4000
"8582","504 LOMBARD ST, New Haven, CT, ","Match","Exact","504 Lombard St, NEW HAVEN, CT, 06513","-72.90114,41.314514",3703616,"L",9,9,142400,4000
"8583","492 LOMBARD ST, New Haven, CT, ","Match","Exact","492 Lombard St, NEW HAVEN, CT, 06513","-72.900856,41.314556",3703616,"L",9,9,142400,4000
"8584","430 BLATCHLEY AV, New Haven, CT, ","Match","Exact","430 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90055,41.314102",3703617,"L",9,9,142400,4000
"8585","426 BLATCHLEY AV, New Haven, CT, ","Match","Exact","426 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90052,41.314003",3703617,"L",9,9,142400,4000
"8586","422 BLATCHLEY AV, New Haven, CT, ","Match","Exact","422 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90049,41.313904",3703617,"L",9,9,142400,4000
"8587","420 BLATCHLEY AV, New Haven, CT, ","Match","Exact","420 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90048,41.313854",3703617,"L",9,9,142400,4000
"8588","416 BLATCHLEY AV, New Haven, CT, ","Match","Exact","416 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90045,41.313755",3703617,"L",9,9,142400,4000
"8589","412 BLATCHLEY AV, New Haven, CT, ","Match","Exact","412 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90043,41.313652",3703617,"L",9,9,142400,4000
"8590","404 BLATCHLEY AV, New Haven, CT, ","Match","Exact","404 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90037,41.313454",3703617,"L",9,9,142400,4000
"8591","NA, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8592","400 BLATCHLEY AV, New Haven, CT, ","Match","Exact","400 Blatchley Ave, NEW HAVEN, CT, 06513","-72.900345,41.313354",3703617,"L",9,9,142400,4000
"8593","398 BLATCHLEY AV, New Haven, CT, ","Match","Exact","398 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90033,41.313305",3703617,"L",9,9,142400,4000
"8594","396 BLATCHLEY AV, New Haven, CT, ","Match","Exact","396 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90032,41.313255",3703617,"L",9,9,142400,4000
"8595","394 BLATCHLEY AV, New Haven, CT, ","Match","Exact","394 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90031,41.3132",3703617,"L",9,9,142400,4000
"8596","388 BLATCHLEY AV, New Haven, CT, ","Match","Exact","388 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90027,41.313053",3703617,"L",9,9,142400,4000
"8597","386 BLATCHLEY AV, New Haven, CT, ","Match","Exact","386 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90026,41.313004",3703617,"L",9,9,142400,4000
"8598","384 BLATCHLEY AV, New Haven, CT, ","Match","Exact","384 Blatchley Ave, NEW HAVEN, CT, 06513","-72.900246,41.312954",3703617,"L",9,9,142400,4000
"8599","380 BLATCHLEY AV, New Haven, CT, ","Match","Exact","380 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90022,41.31285",3703617,"L",9,9,142400,4000
"8600","376 BLATCHLEY AV, New Haven, CT, ","Match","Exact","376 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90019,41.31275",3703617,"L",9,9,142400,4000
"8601","374 BLATCHLEY AV, New Haven, CT, ","Match","Exact","374 Blatchley Ave, NEW HAVEN, CT, 06513","-72.900185,41.312702",3703617,"L",9,9,142400,4000
"8602","370 BLATCHLEY AV, New Haven, CT, ","Match","Exact","370 Blatchley Ave, NEW HAVEN, CT, 06513","-72.900154,41.312603",3703617,"L",9,9,142400,4000
"8603","368 BLATCHLEY AV, New Haven, CT, ","Match","Exact","368 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90015,41.312553",3703617,"L",9,9,142400,4000
"8604","362 BLATCHLEY AV, New Haven, CT, ","Match","Exact","362 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90011,41.3124",3703617,"L",9,9,142400,4000
"8605","358 BLATCHLEY AV, New Haven, CT, ","Match","Exact","358 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90008,41.3123",3703617,"L",9,9,142400,4000
"8606","354 BLATCHLEY AV, New Haven, CT, ","Match","Exact","354 Blatchley Ave, NEW HAVEN, CT, 06513","-72.900055,41.312202",3703617,"L",9,9,142400,4000
"8607","348 BLATCHLEY AV, New Haven, CT, ","Match","Exact","348 Blatchley Ave, NEW HAVEN, CT, 06513","-72.90002,41.31205",3703617,"L",9,9,142400,4000
"8608","344 BLATCHLEY AV, New Haven, CT, ","Match","Exact","344 Blatchley Ave, NEW HAVEN, CT, 06513","-72.899994,41.31195",3703617,"L",9,9,142400,4000
"8609","65 MONROE ST, New Haven, CT, ","Match","Exact","65 Monroe St, NEW HAVEN, CT, 06513","-72.90075,41.311726",3703622,"R",9,9,142400,4000
"8610","221 PINE ST, New Haven, CT, ","Match","Exact","221 Pine St, NEW HAVEN, CT, 06513","-72.89994,41.311665",3703661,"R",9,9,142400,4000
"8611","BLATCHLEY AV, New Haven, CT, ","No_Match","","","",NA,"",NA,NA,NA,NA
"8612","69 MONROE ST, New Haven, CT, ","Match","Exact","69 Monroe St, NEW HAVEN, CT, 06513","-72.9008,41.311817",3703622,"R",9,9,142400,4000
"8613","77 MONROE ST, New Haven, CT, ","Match","Exact","77 Monroe St, NEW HAVEN, CT, 06513","-72.9009,41.312",3703622,"R",9,9,142400,4000
"8614","83 MONROE ST, New Haven, CT, ","Match","Exact","83 Monroe St, NEW HAVEN, CT, 06513","-72.90097,41.312138",3703622,"R",9,9,142400,4000
"8615","85 MONROE ST, New Haven, CT, ","Match","Exact","85 Monroe St, NEW HAVEN, CT, 06513","-72.90099,41.31218",3703620,"R",9,9,142400,4000
"8616","89 MONROE ST, New Haven, CT, ","Match","Exact","89 Monroe St, NEW HAVEN, CT, 06513","-72.90105,41.31229",3703620,"R",9,9,142400,4000
"8617","95 MONROE ST, New Haven, CT, ","Match","Exact","95 Monroe St, NEW HAVEN, CT, 06513","-72.90114,41.312515",3703615,"R",9,9,142400,4000
"8618","105 MONROE ST, New Haven, CT, ","Match","Exact","105 Monroe St, NEW HAVEN, CT, 06513","-72.90123,41.31279",3703615,"R",9,9,142400,4000
"8619","107 MONROE ST, New Haven, CT, ","Match","Exact","107 Monroe St, NEW HAVEN, CT, 06513","-72.901245,41.312843",3703615,"R",9,9,142400,4000
"8620","113 MONROE ST, New Haven, CT, ","Match","Exact","113 Monroe St, NEW HAVEN, CT, 06513","-72.90129,41.31301",3703615,"R",9,9,142400,4000
"8621","115 MONROE ST, New Haven, CT, ","Match","Exact","115 Monroe St, NEW HAVEN, CT, 06513","-72.901306,41.313065",3703615,"R",9,9,142400,4000
"8622","119 MONROE ST, New Haven, CT, ","Match","Exact","119 Monroe St, NEW HAVEN, CT, 06513","-72.90134,41.313175",3703615,"R",9,9,142400,4000
"8623","125 MONROE ST, New Haven, CT, ","Match","Exact","125 Monroe St, NEW HAVEN, CT, 06513","-72.90139,41.313343",3703615,"R",9,9,142400,4000
"8624","129 MONROE ST, New Haven, CT, ","Match","Exact","129 Monroe St, NEW HAVEN, CT, 06513","-72.90142,41.313454",3703615,"R",9,9,142400,4000
"8625","131 MONROE ST, New Haven, CT, ","Match","Exact","131 Monroe St, NEW HAVEN, CT, 06513","-72.901436,41.313507",3703615,"R",9,9,142400,4000
"8626","135 MONROE ST, New Haven, CT, ","Match","Exact","135 Monroe St, NEW HAVEN, CT, 06513","-72.90147,41.313618",3703615,"R",9,9,142400,4000
"8627","137 MONROE ST, New Haven, CT, ","Match","Exact","137 Monroe St, NEW HAVEN, CT, 06513","-72.90148,41.313675",3703615,"R",9,9,142400,4000
"8628","141 MONROE ST, New Haven, CT, ","Match","Exact","141 Monroe St, NEW HAVEN, CT, 06513","-72.90151,41.313786",3703615,"R",9,9,142400,4000
